x-axis,1
second,Volt
-5.000000E-03,-3.638968667E+00
-4.995000E-03,-3.654044044E+00
-4.990000E-03,-3.659069169E+00
-4.985000E-03,-3.664094295E+00
-4.980000E-03,-3.679169672E+00
-4.975000E-03,-3.659069169E+00
-4.970000E-03,-3.659069169E+00
-4.965000E-03,-3.664094295E+00
-4.960000E-03,-3.638968667E+00
-4.955000E-03,-3.669119420E+00
-4.950000E-03,-3.659069169E+00
-4.945000E-03,-3.674144546E+00
-4.940000E-03,-3.659069169E+00
-4.935000E-03,-3.659069169E+00
-4.930000E-03,-3.649018918E+00
-4.925000E-03,-3.643993793E+00
-4.920000E-03,-3.659069169E+00
-4.915000E-03,-3.674144546E+00
-4.910000E-03,-3.669119420E+00
-4.905000E-03,-3.664094295E+00
-4.900000E-03,-3.638968667E+00
-4.895000E-03,-3.674144546E+00
-4.890000E-03,-3.659069169E+00
-4.885000E-03,-3.659069169E+00
-4.880000E-03,-3.659069169E+00
-4.875000E-03,-3.659069169E+00
-4.870000E-03,-3.649018918E+00
-4.865000E-03,-3.674144546E+00
-4.860000E-03,-3.659069169E+00
-4.855000E-03,-3.664094295E+00
-4.850000E-03,-3.669119420E+00
-4.845000E-03,-3.664094295E+00
-4.840000E-03,-3.659069169E+00
-4.835000E-03,-3.664094295E+00
-4.830000E-03,-3.649018918E+00
-4.825000E-03,-3.654044044E+00
-4.820000E-03,-3.638968667E+00
-4.815000E-03,-3.674144546E+00
-4.810000E-03,-3.649018918E+00
-4.805000E-03,-3.664094295E+00
-4.800000E-03,-3.659069169E+00
-4.795000E-03,-3.659069169E+00
-4.790000E-03,-3.659069169E+00
-4.785000E-03,-3.659069169E+00
-4.780000E-03,-3.638968667E+00
-4.775000E-03,-3.659069169E+00
-4.770000E-03,-3.659069169E+00
-4.765000E-03,-3.664094295E+00
-4.760000E-03,-3.659069169E+00
-4.755000E-03,-3.659069169E+00
-4.750000E-03,-3.669119420E+00
-4.745000E-03,-3.643993793E+00
-4.740000E-03,-3.679169672E+00
-4.735000E-03,-3.638968667E+00
-4.730000E-03,-3.638968667E+00
-4.725000E-03,-3.463089272E+00
-4.720000E-03,-3.417863142E+00
-4.715000E-03,-3.397762639E+00
-4.710000E-03,-3.377662137E+00
-4.705000E-03,-3.297260128E+00
-4.700000E-03,-3.216858119E+00
-4.695000E-03,-3.221883244E+00
-4.690000E-03,-3.156556612E+00
-4.685000E-03,-3.166606863E+00
-4.680000E-03,-3.076154603E+00
-4.675000E-03,-3.086204854E+00
-4.670000E-03,-3.005802845E+00
-4.665000E-03,-2.990727468E+00
-4.660000E-03,-2.955551589E+00
-4.655000E-03,-2.920375710E+00
-4.650000E-03,-2.885199831E+00
-4.645000E-03,-2.839973701E+00
-4.640000E-03,-2.834948575E+00
-4.635000E-03,-2.804797822E+00
-4.630000E-03,-2.744496315E+00
-4.625000E-03,-2.744496315E+00
-4.620000E-03,-2.674144557E+00
-4.615000E-03,-2.674144557E+00
-4.610000E-03,-2.654044054E+00
-4.605000E-03,-2.628918427E+00
-4.600000E-03,-2.593742548E+00
-4.595000E-03,-2.578667171E+00
-4.590000E-03,-2.553541543E+00
-4.585000E-03,-2.533441041E+00
-4.580000E-03,-2.513340538E+00
-4.575000E-03,-2.493240036E+00
-4.570000E-03,-2.483189785E+00
-4.565000E-03,-2.463089283E+00
-4.560000E-03,-2.432938529E+00
-4.555000E-03,-2.417863152E+00
-4.550000E-03,-2.432938529E+00
-4.545000E-03,-2.412838027E+00
-4.540000E-03,-2.392737525E+00
-4.535000E-03,-2.402787776E+00
-4.530000E-03,-2.372637022E+00
-4.525000E-03,-2.367611897E+00
-4.520000E-03,-2.332436018E+00
-4.515000E-03,-2.332436018E+00
-4.510000E-03,-2.302285264E+00
-4.505000E-03,-2.312335515E+00
-4.500000E-03,-2.292235013E+00
-4.495000E-03,-2.277159636E+00
-4.490000E-03,-2.282184762E+00
-4.485000E-03,-2.277159636E+00
-4.480000E-03,-2.231933506E+00
-4.475000E-03,-2.252034009E+00
-4.470000E-03,-2.231933506E+00
-4.465000E-03,-2.231933506E+00
-4.460000E-03,-2.252034009E+00
-4.455000E-03,-2.226908381E+00
-4.450000E-03,-2.201782753E+00
-4.445000E-03,-2.201782753E+00
-4.440000E-03,-2.211833004E+00
-4.435000E-03,-2.191732502E+00
-4.430000E-03,-2.181682250E+00
-4.425000E-03,-2.171631999E+00
-4.420000E-03,-2.151531497E+00
-4.415000E-03,-2.171631999E+00
-4.410000E-03,-2.161581748E+00
-4.405000E-03,-2.151531497E+00
-4.400000E-03,-2.131430995E+00
-4.395000E-03,-2.146506371E+00
-4.390000E-03,-2.131430995E+00
-4.385000E-03,-2.136456120E+00
-4.380000E-03,-2.131430995E+00
-4.375000E-03,-2.136456120E+00
-4.370000E-03,-2.121380744E+00
-4.365000E-03,-2.111330492E+00
-4.360000E-03,-2.151531497E+00
-4.355000E-03,-2.136456120E+00
-4.350000E-03,-2.141481246E+00
-4.345000E-03,-2.131430995E+00
-4.340000E-03,-2.131430995E+00
-4.335000E-03,-2.101280241E+00
-4.330000E-03,-2.101280241E+00
-4.325000E-03,-2.106305367E+00
-4.320000E-03,-2.091229990E+00
-4.315000E-03,-2.096255116E+00
-4.310000E-03,-2.091229990E+00
-4.305000E-03,-2.071129488E+00
-4.300000E-03,-2.071129488E+00
-4.295000E-03,-2.076154613E+00
-4.290000E-03,-2.101280241E+00
-4.285000E-03,-2.091229990E+00
-4.280000E-03,-2.091229990E+00
-4.275000E-03,-2.086204865E+00
-4.270000E-03,-2.071129488E+00
-4.265000E-03,-2.051028986E+00
-4.260000E-03,-2.071129488E+00
-4.255000E-03,-2.071129488E+00
-4.250000E-03,-2.081179739E+00
-4.245000E-03,-2.066104362E+00
-4.240000E-03,-2.051028986E+00
-4.235000E-03,-2.051028986E+00
-4.230000E-03,-2.040978734E+00
-4.225000E-03,-2.051028986E+00
-4.220000E-03,-2.071129488E+00
-4.215000E-03,-2.056054111E+00
-4.210000E-03,-2.040978734E+00
-4.205000E-03,-2.061079237E+00
-4.200000E-03,-2.051028986E+00
-4.195000E-03,-2.046003860E+00
-4.190000E-03,-2.061079237E+00
-4.185000E-03,-2.066104362E+00
-4.180000E-03,-2.030928483E+00
-4.175000E-03,-2.035953609E+00
-4.170000E-03,-2.040978734E+00
-4.165000E-03,-2.035953609E+00
-4.160000E-03,-2.051028986E+00
-4.155000E-03,-2.051028986E+00
-4.150000E-03,-2.051028986E+00
