x-axis,1
second,Volt
-4.998000E-03,+683.417078E-03
-4.993000E-03,+673.366827E-03
-4.988000E-03,+643.216074E-03
-4.983000E-03,+713.567832E-03
-4.978000E-03,+703.517580E-03
-4.973000E-03,+683.417078E-03
-4.968000E-03,+683.417078E-03
-4.963000E-03,+683.417078E-03
-4.958000E-03,+683.417078E-03
-4.953000E-03,+683.417078E-03
-4.948000E-03,+643.216074E-03
-4.943000E-03,+673.366827E-03
-4.938000E-03,+703.517580E-03
-4.933000E-03,+683.417078E-03
-4.928000E-03,+643.216074E-03
-4.923000E-03,+683.417078E-03
-4.918000E-03,+663.316576E-03
-4.913000E-03,+653.266325E-03
-4.908000E-03,+643.216074E-03
-4.903000E-03,+663.316576E-03
-4.898000E-03,+683.417078E-03
-4.893000E-03,+693.467329E-03
-4.888000E-03,+643.216074E-03
-4.883000E-03,+643.216074E-03
-4.878000E-03,+683.417078E-03
-4.873000E-03,+683.417078E-03
-4.868000E-03,+683.417078E-03
-4.863000E-03,+713.567832E-03
-4.858000E-03,+663.316576E-03
-4.853000E-03,+663.316576E-03
-4.848000E-03,+683.417078E-03
-4.843000E-03,+693.467329E-03
-4.838000E-03,+683.417078E-03
-4.833000E-03,+723.618083E-03
-4.828000E-03,+683.417078E-03
-4.823000E-03,+683.417078E-03
-4.818000E-03,+683.417078E-03
-4.813000E-03,+683.417078E-03
-4.808000E-03,+643.216074E-03
-4.803000E-03,+653.266325E-03
-4.798000E-03,+723.618083E-03
-4.793000E-03,+713.567832E-03
-4.788000E-03,+643.216074E-03
-4.783000E-03,+673.366827E-03
-4.778000E-03,+683.417078E-03
-4.773000E-03,+683.417078E-03
-4.768000E-03,+723.618083E-03
-4.763000E-03,+683.417078E-03
-4.758000E-03,+643.216074E-03
-4.753000E-03,+683.417078E-03
-4.748000E-03,+683.417078E-03
-4.743000E-03,+683.417078E-03
-4.738000E-03,+663.316576E-03
-4.733000E-03,+713.567832E-03
-4.728000E-03,+643.216074E-03
-4.723000E-03,+693.467329E-03
-4.718000E-03,+683.417078E-03
-4.713000E-03,+713.567832E-03
-4.708000E-03,+683.417078E-03
-4.703000E-03,+683.417078E-03
-4.698000E-03,+663.316576E-03
-4.693000E-03,+693.467329E-03
-4.688000E-03,+683.417078E-03
-4.683000E-03,+683.417078E-03
-4.678000E-03,+663.316576E-03
-4.673000E-03,+673.366827E-03
-4.668000E-03,+683.417078E-03
-4.663000E-03,+673.366827E-03
-4.658000E-03,+663.316576E-03
-4.653000E-03,+653.266325E-03
-4.648000E-03,+683.417078E-03
-4.643000E-03,+723.618083E-03
-4.638000E-03,+683.417078E-03
-4.633000E-03,+653.266325E-03
-4.628000E-03,+723.618083E-03
-4.623000E-03,+723.618083E-03
-4.618000E-03,+683.417078E-03
-4.613000E-03,+693.467329E-03
-4.608000E-03,+683.417078E-03
-4.603000E-03,+683.417078E-03
-4.598000E-03,+683.417078E-03
-4.593000E-03,+683.417078E-03
-4.588000E-03,+723.618083E-03
-4.583000E-03,+653.266325E-03
-4.578000E-03,+703.517580E-03
-4.573000E-03,+653.266325E-03
-4.568000E-03,+643.216074E-03
-4.563000E-03,+653.266325E-03
-4.558000E-03,+683.417078E-03
-4.553000E-03,+683.417078E-03
-4.548000E-03,+683.417078E-03
-4.543000E-03,+683.417078E-03
-4.538000E-03,+663.316576E-03
-4.533000E-03,+683.417078E-03
-4.528000E-03,+683.417078E-03
-4.523000E-03,+683.417078E-03
-4.518000E-03,+683.417078E-03
-4.513000E-03,+723.618083E-03
-4.508000E-03,+683.417078E-03
-4.503000E-03,+683.417078E-03
-4.498000E-03,+683.417078E-03
-4.493000E-03,+713.567832E-03
-4.488000E-03,+683.417078E-03
-4.483000E-03,+683.417078E-03
-4.478000E-03,+683.417078E-03
-4.473000E-03,+683.417078E-03
-4.468000E-03,+683.417078E-03
-4.463000E-03,+623.115571E-03
-4.458000E-03,+683.417078E-03
-4.453000E-03,+713.567832E-03
-4.448000E-03,+683.417078E-03
-4.443000E-03,+683.417078E-03
-4.438000E-03,+663.316576E-03
-4.433000E-03,+683.417078E-03
-4.428000E-03,+683.417078E-03
-4.423000E-03,+703.517580E-03
-4.418000E-03,+703.517580E-03
-4.413000E-03,+683.417078E-03
-4.408000E-03,+683.417078E-03
-4.403000E-03,+713.567832E-03
-4.398000E-03,+683.417078E-03
-4.393000E-03,+673.366827E-03
-4.388000E-03,+683.417078E-03
-4.383000E-03,+653.266325E-03
-4.378000E-03,+663.316576E-03
-4.373000E-03,+673.366827E-03
-4.368000E-03,+723.618083E-03
-4.363000E-03,+673.366827E-03
-4.358000E-03,+683.417078E-03
-4.353000E-03,+713.567832E-03
-4.348000E-03,+723.618083E-03
-4.343000E-03,+673.366827E-03
-4.338000E-03,+703.517580E-03
-4.333000E-03,+693.467329E-03
-4.328000E-03,+683.417078E-03
-4.323000E-03,+683.417078E-03
-4.318000E-03,+703.517580E-03
-4.313000E-03,+683.417078E-03
-4.308000E-03,+683.417078E-03
-4.303000E-03,+683.417078E-03
-4.298000E-03,+683.417078E-03
-4.293000E-03,+693.467329E-03
-4.288000E-03,+683.417078E-03
-4.283000E-03,+683.417078E-03
-4.278000E-03,+683.417078E-03
-4.273000E-03,+683.417078E-03
-4.268000E-03,+643.216074E-03
-4.263000E-03,+673.366827E-03
-4.258000E-03,+703.517580E-03
-4.253000E-03,+673.366827E-03
-4.248000E-03,+683.417078E-03
-4.243000E-03,+643.216074E-03
-4.238000E-03,+703.517580E-03
-4.233000E-03,+663.316576E-03
-4.228000E-03,+683.417078E-03
-4.223000E-03,+673.366827E-03
-4.218000E-03,+683.417078E-03
-4.213000E-03,+683.417078E-03
-4.208000E-03,+723.618083E-03
-4.203000E-03,+683.417078E-03
-4.198000E-03,+663.316576E-03
-4.193000E-03,+693.467329E-03
-4.188000E-03,+683.417078E-03
-4.183000E-03,+683.417078E-03
-4.178000E-03,+663.316576E-03
-4.173000E-03,+683.417078E-03
-4.168000E-03,+683.417078E-03
-4.163000E-03,+683.417078E-03
-4.158000E-03,+663.316576E-03
-4.153000E-03,+683.417078E-03
-4.148000E-03,+683.417078E-03
-4.143000E-03,+713.567832E-03
-4.138000E-03,+723.618083E-03
-4.133000E-03,+683.417078E-03
-4.128000E-03,+723.618083E-03
-4.123000E-03,+683.417078E-03
-4.118000E-03,+663.316576E-03
-4.113000E-03,+653.266325E-03
-4.108000E-03,+683.417078E-03
-4.103000E-03,+653.266325E-03
